EZ Moving & Storage,(888) 218-3115,"33155 Groesbeck HwyFraser, MI 48026Serving Fraser and surrounding area",4,ezmovingandstorage.com,Accepts Credit Cards:Yes,Mon-Fri 8 am - 5 pm,2.5,yelp.com/biz/ez-moving-and-storage-fraser-3,MI
Two Men and A Truck,(313) 241-0338,"5000 Wyoming StSte 102Dearborn, MI 48126Serving Dearborn and surrounding area",8,twomenandatruckdetroit.com,Accepts Credit Cards:Yes,Mon-Fri 8 am - 5 pm,3.5,yelp.com/biz/two-men-and-a-truck-dearborn,MI
Abba Moving LLC,(410) 484-2050,"7162 Ambassador RdBaltimore, MD 21244Serving Baltimore and surrounding area",2,abbamoving.com,Accepts Credit Cards:Yes,Mon-Fri 8 am - 8 pmSat-Sun 8 am - 4 pm,5.0,yelp.com/biz/abba-moving-llc-baltimore,MD
Morton Modern Movers,(443) 529-0683,"Baltimore, MD 21250
            Neighborhood: Downtown",1,mortonmodernmovers.com,"","",5.0,yelp.com/biz/morton-modern-movers-baltimore,MD
Baltimore Best Movers,(443) 681-7767,"7 N Calvert StBaltimore, MD 21202
            Neighborhood: Downtown",4,baltimorebestmovers.com,Accepts Credit Cards:No,Mon-Sun 8 am - 10 pm,1.0,yelp.com/biz/baltimore-best-movers-baltimore-3,MD
"All My Sons Moving & Storage of Maryland, Inc.",(410) 247-6611,"208 Azar CourtHalethorpe, MD 21227",7,allmysons.com,Accepts Credit Cards:Yes,"",1.5,yelp.com/biz/all-my-sons-moving-and-storage-of-maryland-inc-halethorpe,MD
Movers USA,(410) 536-0914,"4615 Hollins Ferry RdHalethorpe, MD 21227",5,"",Accepts Credit Cards:Yes,"",2.5,yelp.com/biz/movers-usa-halethorpe,MD
Takoma Park Best Twins Movers,(240) 619-7907,"8504 Glenville RdTakoma Park, MD 20912Serving Takoma Park and surrounding area",1,twinsmovers.com,Accepts Credit Cards:Yes,Mon-Sun 9 am - 6:30 pm,1.0,yelp.com/biz/takoma-park-best-twins-movers-takoma-park,MD
Starving Students Movers,(888) 931-6683,"4701 Belle Grove RdSuite MBaltimore, MD 21225Serving Baltimore and surrounding area",4,ssmovers.com/locations/washington-…,Accepts Credit Cards:Yes,Mon-Fri 6 am - 11 pmSat 6 am - 6 pmSun 7 am - 4 pm,2.0,yelp.com/biz/starving-students-movers-baltimore,MD
In & Out Movers,(800) 346-9857,"559 Southlawn LnRockville, MD 20850Serving Rockville and surrounding area",11,inandoutmovers.net,Accepts Credit Cards:Yes,"",3.0,yelp.com/biz/in-and-out-movers-rockville,MD
Big Brothers Moving,(202) 294-0322,"20203 Goshen RdSte 193Gaithersburg, MD 20879Serving Gaithersburg and surrounding area",6,bbmnow.com,Accepts Credit Cards:Yes,Mon-Sun 7 am - 9 pm,3.0,yelp.com/biz/big-brothers-moving-gaithersburg,MD
Capital Movers & Storage Co,(800) 123-9512,"Baltimore, MD 21205",3,capitolmoving.com,Accepts Credit Cards:No,"",2.0,yelp.com/biz/capital-movers-and-storage-co-baltimore,MD
Mike's Moving & Storage,(410) 977-1500,"1011 Curtain AveBaltimore, MD 21218
            Neighborhood: East Baltimore Midway",7,mikesmovingyou.com,"","",5.0,yelp.com/biz/mikes-moving-and-storage-baltimore,MD
Suburban Solutions,(301) 928-8669,"Washington, DC 20016Serving Washington, DC and surrounding area",109,suburbansolutions.com,Accepts Credit Cards:Yes,Mon-Sun 6 am - 12 am,5.0,yelp.com/biz/suburban-solutions-washington-5,MD
Advantage Movers,(703) 475-8092,"203 Yoakum PkwySte 207Alexandria, VA 22302Serving Alexandria and surrounding area",3,movewithadvantage.com,Accepts Credit Cards:Yes,Mon-Fri 8 am - 6 pmSat 9 am - 4 pm,4.5,yelp.com/biz/advantage-movers-alexandria,MD
Gentle Movers Moving & Storage Centers,(617) 333-3400,"25 Boston St        (between Ellery St & Andrew Sq)
Boston, MA 02127
            Neighborhood: South Boston",3,gentlemovers.com,Accepts Credit Cards:Yes,"",1.0,yelp.com/biz/gentle-movers-moving-and-storage-centers-boston,MA
On the Move Moving Company,(617) 869-6402,"360 Huntington AveBoston, MA 02114",4,"",Accepts Credit Cards:No,"",2.5,yelp.com/biz/on-the-move-moving-company-boston,MA
Eagle Lines Moving,(617) 923-3700,"59 Rosedale RdWatertown, MA 02472Serving Watertown and surrounding area",24,eaglelines.com,Accepts Credit Cards:Yes,Mon-Fri 9 am - 5 pmSat 9 am - 12 pm,2.5,yelp.com/biz/eagle-lines-moving-watertown,MA
Michael's Movers,(617) 782-9811,"90 Western Ave        (between Hefferan St & Hague St)
Boston, MA 02134Serving Boston and surrounding area
            Neighborhood: Allston/Brighton",30,michaelsmovers.com,Accepts Credit Cards:Yes,Mon-Fri 9 am - 6 pm,3.0,yelp.com/biz/michaels-movers-boston,MA
Rainbow Movers,(508) 528-4111,"19 National DrFranklin, MA 02038Serving Franklin and surrounding area",3,rainbowmovers.com,Accepts Credit Cards:Yes,Mon-Fri 8 am - 5 pm,2.5,yelp.com/biz/rainbow-movers-franklin-2,MA
Charles River Movers,(781) 899-6683,"Boston, MA 02108Serving Boston and surrounding area",2,charlesrivermovers.com,Accepts Credit Cards:Yes,Mon-Sat 9 am - 5 pm,3.5,yelp.com/biz/charles-river-movers-boston,MA
The Movers of Boston,(617) 450-0099,"276 Washington St        (between Water St & Spring Ln)
Boston, MA 02108Serving Boston and surrounding area",2,themoversofboston.com,Accepts Credit Cards:Yes,"",4.0,yelp.com/biz/the-movers-of-boston-boston,MA
Sunshine Moving,(617) 682-6162,"Boston, MA 02108",7,sunshine-moving.com,Accepts Credit Cards:Yes,"",3.5,yelp.com/biz/sunshine-moving-boston,MA
Charles River Movers,(781) 899-6683,"71 Felton StWaltham, MA 02453Serving Waltham and surrounding area",10,charlesrivermovers.com,Accepts Credit Cards:Yes,Mon-Sat 9 am - 5 pm,3.0,yelp.com/biz/charles-river-movers-waltham-2,MA
Atom Moving,(617) 202-6047,"10 Penniman Rd        (between Hano St & Braintree St)
Boston, MA 02134
            Neighborhood: Allston/Brighton",6,atommoving.com,Accepts Credit Cards:Yes,Mon-Fri 9 am - 5 pmSat-Sun 10 am - 2 pm,3.5,yelp.com/biz/atom-moving-boston,MA
All Out Moves,(617) 379-0990,"Boston, MA 02130",5,alloutmoves.com,"","",4.0,yelp.com/biz/all-out-moves-boston,MA
Local Logistics,(857) 719-1529,"348 Centre StUnit 3        (between Westerly St & Forbes St)
Jamaica Plain, MA 02130
            Neighborhood: Jamaica Plain",5,locallogistics.webs.com,"","",4.0,yelp.com/biz/local-logistics-jamaica-plain,MA
Olympia Moving & Storage,(617) 926-5555,"17 Bridge StWatertown, MA 02472Serving Watertown and surrounding area",14,OlympiaMoving.com,Accepts Credit Cards:Yes,Mon-Fri 8 am - 5 pm,3.0,yelp.com/biz/olympia-moving-and-storage-watertown,MA
Excellent Moving and Storage,(617) 926-2008,"6 Dexter AveWatertown, MA 02472Serving Watertown and surrounding area",54,excellentmoving.com,Accepts Credit Cards:No,Mon-Fri 8 am - 7 pmSat-Sun 8 am - 5 pm,3.0,yelp.com/biz/excellent-moving-and-storage-watertown,MA
Powerlifter Movers,(617) 458-1582,"Boston, MA 02215",1,powerliftermovers.com,Accepts Credit Cards:Yes,"",5.0,yelp.com/biz/powerlifter-movers-boston-4,MA
Boston Moving Pros,(617) 543-3500,"Boston, MA 02228",1,"","","",5.0,yelp.com/biz/boston-moving-pros-boston-2,MA
Casey & Hayes Movers,(617) 269-5900,"430 E 1st StreetBoston, MA 02127
            Neighborhood: South Boston",1,caseyhayes.com,"","",5.0,yelp.com/biz/casey-and-hayes-movers-boston,MA
Town & Country Movers,(617) 350-6683,"9 Appleton St        (between Tremont St & Berkeley St)
Boston, MA 02116Serving Boston and surrounding area
            Neighborhood: South End",5,townandcountrymover.com,Accepts Credit Cards:No,Mon-Sun 7 am - 7 pm,3.5,yelp.com/biz/town-and-country-movers-boston,MA
Boston Movers,(857) 342-2275,"28 Hull StSte 7        (between Hull Street Pl & Snelling Pl)
Boston, MA 02113
            Neighborhood: North End",1,bostonmoversusa.com,"","",5.0,yelp.com/biz/boston-movers-boston-3,MA
Benny's Moving and Storage,(617) 926-5707,"10 Bridge StWatertown, MA 02472Serving Watertown and surrounding area",28,bennysmoving.com,Accepts Credit Cards:Yes,Mon 9 am - 5:30 pm,3.0,yelp.com/biz/bennys-moving-and-storage-company-watertown,MA
Special Forces Moving,(617) 990-2600,"122 Beacon St        (between Embankment Rd & Berkeley St)
Boston, MA 02116
            Neighborhood: Downtown",22,specialforcesmoving.com,Accepts Credit Cards:No,Mon-Sun 8 am - 8 pm,3.5,yelp.com/biz/special-forces-moving-boston-2,MA
Era Moving,(617) 710-1990,"99 Norway St        (between Stoneholm St & Edgerly Rd)
Boston, MA 02115",4,eramoving.com,Accepts Credit Cards:Yes,"",4.0,yelp.com/biz/era-moving-boston-2,MA
Cambridge in Motion,(781) 859-8255,"Cambridge, MA 02139",7,"",Accepts Credit Cards:No,"",3.5,yelp.com/biz/cambridge-in-motion-cambridge-3,MA
Big City Moving Co,(617) 209-9226,"Boston, MAServing Boston and surrounding area",16,bigcitymovingco.com,Accepts Credit Cards:Yes,Mon-Sun 7 am - 12 am,3.5,yelp.com/biz/big-city-moving-co-boston,MA
Movers On the Go,(617) 381-0503,"24 Kilburn St        (between Mountain Ave & Park Ave)
Revere, MA 02151Serving Revere and surrounding area",9,moversonthego.net,Accepts Credit Cards:No,Mon-Sun 7 am - 10 pm,4.5,yelp.com/biz/movers-on-the-go-revere-2,MA
Boston Quality Movers,(866) 845-4276,"10 Penniman Rd        (between Braintree St & Hano St)
Boston, MA 02134
            Neighborhood: Allston/Brighton",23,bostonqualitymovers.com,Accepts Credit Cards:Yes,Mon-Fri 8 am - 6 pmSat 9 am - 5 pmSun 10 am - 4 pm,4.0,yelp.com/biz/boston-quality-movers-boston-2,MA
Secure Movers,(857) 544-2508,"276 Washington StSte 236        (between Water St & School St)
Boston, MA 02108
            Neighborhood: Downtown",26,mysecuremovers.com,Accepts Credit Cards:Yes,Mon-Sun 8 am - 7 pm,4.0,yelp.com/biz/secure-movers-boston,MA
Midnight Movers,(857) 417-3192,"25 Morton StQuincy, MA 02169Serving Quincy and surrounding area",6,midnightmoversworld.com,Accepts Credit Cards:Yes,Mon-Fri 7 am - 9 pmSat-Sun 7 am - 5 pm,4.5,yelp.com/biz/midnight-movers-quincy,MA
Pleasant Moving of Boston,(857) 277-8939,"327 Quincy St.        (between Columbia Rd & Mount Everett St)
Boston, MA 02125
            Neighborhood: Dorchester",8,pleasantmovingofboston.com,Accepts Credit Cards:No,Mon-Sat 7 am - 5 pm,3.5,yelp.com/biz/pleasant-moving-of-boston-boston,MA
InstaTrans LLC,(617) 614-7240,"Boston, MA 02205Serving Boston and surrounding area
            Neighborhoods: Waterfront, South Boston",12,instatransllc.com,Accepts Credit Cards:Yes,Mon-Sat 7 am - 8 pmSun 7 am - 6 pm,5.0,yelp.com/biz/instatrans-llc-boston-3,MA
Shamrock Movers,(617) 417-4633,"Somerville, MA 02143Serving Somerville and surrounding area",17,"",Accepts Credit Cards:No,"",3.5,yelp.com/biz/shamrock-movers-somerville,MA
Metrosexual Movers,(781) 316-8344,"21 Lee Ter. #2Arlington, MA 02474
            Neighborhood: East Arlington",20,metrosexualmovers.com,Accepts Credit Cards:No,"",4.5,yelp.com/biz/metrosexual-movers-arlington,MA
Mini Moves & More,(781) 646-9000,"144 Mystic StArlington, MA 02474Serving Arlington and surrounding area",16,minimovesandmore.com,Accepts Credit Cards:Yes,Mon-Fri 7:30 am - 5 pmSat 7:30 am - 1 pm,5.0,yelp.com/biz/mini-moves-and-more-arlington,MA
RARE Moving & Trucking Inc,(617) 825-7273,"41 Bailey St        (between Atherstone St & Clermont St)
Boston, MA 02124Serving Boston and surrounding area
            Neighborhood: Dorchester",5,bostonraremovers.com,Accepts Credit Cards:Yes,Mon-Sat 7 am - 5 pmSun 7 am - 2 pm,5.0,yelp.com/biz/rare-moving-and-trucking-inc-boston,MA
Wicked Smart Movers,(617) 797-0296,"Medford, MA 02155",16,wickedsmartmovers.com,Accepts Credit Cards:No,Mon-Sun 8 am - 9 pm,4.0,yelp.com/biz/wicked-smart-movers-medford,MA
Road Warrior Moving & Storage,(781) 646-2300,"50 Lowell StArlington, MA 02476Serving Arlington and surrounding area
            Neighborhood: Arlington Heights",27,roadwarriormoving.com,Accepts Credit Cards:Yes,"",4.0,yelp.com/biz/road-warrior-moving-and-storage-arlington,MA
Clean Cut Movers,(617) 797-2498,"52 P St        (between 3rd St & Broadway)
South Boston, MA 02127
            Neighborhood: South Boston",25,cleancutmovers.com,"","",4.5,yelp.com/biz/clean-cut-movers-south-boston,MA
Bell Air Moving,(617) 968-6633,"Boston, MA 02026Serving Boston and surrounding area",20,bellairmoving.com,Accepts Credit Cards:Yes,Mon-Sun 8 am - 8 pm,4.5,yelp.com/biz/bell-air-moving-boston,MA
Roadrunner Moving & Storage,(617) 242-2882,"50 Terminal StBuilding OneCharlestown, MA 02129
            Neighborhood: Charlestown",20,roadrunnerworldwide.com,Accepts Credit Cards:Yes,Mon-Fri 9 am - 5 pm,4.5,yelp.com/biz/roadrunner-moving-and-storage-charlestown,MA
Anton's Movers,(617) 319-5700,"1005 Boylston StSte 301        (between St Cecilia St & I-90)
Boston, MA 02115Serving Boston and surrounding area",88,antonsmovers.com,Accepts Credit Cards:Yes,Mon-Sun 8 am - 7 pm,4.5,yelp.com/biz/antons-movers-boston-5,MA
Professional Encino Movers,(818) 643-3511,"16661 Ventura BlvdLos Angeles, CA 91436Serving Los Angeles and surrounding area
            Neighborhood: Encino",12,professional-encino-movers.com,Accepts Credit Cards:Yes,Mon-Sun 7 am - 8 pm,5.0,yelp.com/biz/professional-encino-movers-los-angeles,LA
Rainbow Movers,(800) 675-7174,"4942 Vineland AveNorth Hollywood, CA 91601Serving North Hollywood and surrounding area
            Neighborhood: North Hollywood",262,movewithrainbow.com,Accepts Credit Cards:Yes,Mon-Sat 9 am - 5:30 pmSun 9 am - 4 pm,5.0,yelp.com/biz/rainbow-movers-north-hollywood-4,LA
Peter's Moving Services,(818) 288-6351,"3205 W 54th stLos Angeles, CA 90043Serving Los Angeles and surrounding area
            Neighborhood: Hyde Park",21,petersmovingservices.com,Accepts Credit Cards:Yes,Mon-Sun 10 am - 9 pm,5.0,yelp.com/biz/peters-moving-services-los-angeles-2,LA
Santa Monica Moving Services,(855) 276-2500,"3101 Ocean Park BlvdSanta Monica, CA 90403Serving Santa Monica and surrounding area
            Neighborhood: Santa Monica",54,santamonicamovingservices.com,Accepts Credit Cards:Yes,Mon-Sun 8 am - 6 pm,5.0,yelp.com/biz/santa-monica-moving-services-santa-monica,LA
Oleg's Moving,(323) 403-7535,"1209 N Mansfield AveSte 6Los Angeles, CA 90038Serving Los Angeles and surrounding area
            Neighborhood: Hollywood",41,gms4you.us,Accepts Credit Cards:Yes,Mon-Sun 7 am - 10 pm,5.0,yelp.com/biz/olegs-moving-los-angeles-2,LA
Glendale Movers,(818) 839-6639,"420 E Harvard StSte 150Glendale, CA 91205Serving Glendale and surrounding area
            Neighborhood: Glendale",24,glendalemovers.org,Accepts Credit Cards:Yes,Mon-Sun 7 am - 8 pm,5.0,yelp.com/biz/glendale-movers-glendale-2,LA
Elite Moving Services,(424) 570-6565,"22619 Pacific Coast HwyMalibu, CA 90265Serving Malibu and surrounding area",22,elitemovingservices.net,Accepts Credit Cards:Yes,Mon-Sun 7 am - 8 pm,5.0,yelp.com/biz/elite-moving-services-malibu,LA
Pacific Coast Movers,(800) 705-4007,"5306 Hermitage AveUnit 4BLos Angeles, CA 91607Serving Los Angeles and surrounding area
            Neighborhood: Valley Village",21,pacificcoastrelocation.com,Accepts Credit Cards:Yes,Mon-Sat 9 am - 6 pm,5.0,yelp.com/biz/pacific-coast-movers-los-angeles,LA
Los Angeles Moving Centers,(213) 986-5128,"Los Angeles, CA 90015Serving Los Angeles and surrounding area",57,losangelesmovingcenters.com,Accepts Credit Cards:Yes,Mon-Sun 8 am - 6 pm,5.0,yelp.com/biz/los-angeles-moving-centers-los-angeles,LA
Moving Services,(877) 216-9591,"199 S Hudson AvePasadena, CA 91101Serving Pasadena and surrounding area
            Neighborhood: Pasadena",14,movingservicesca.com,Accepts Credit Cards:Yes,Mon-Sun 7 am - 8 pm,5.0,yelp.com/biz/moving-services-pasadena,LA
Beverly Standard Moving Services,(877) 222-3005,"499 N Canon DrBeverly Hills, CA 90210Serving Beverly Hills and surrounding area
            Neighborhood: Beverly Hills",25,beverlystandardmoving.com,Accepts Credit Cards:Yes,Mon-Sun 7 am - 7 pm,5.0,yelp.com/biz/beverly-standard-moving-services-beverly-hills,LA
Jim & Son Movers,(310) 930-7348,"North Hollywood, CA 91602Serving North Hollywood and surrounding area",77,"",Accepts Credit Cards:No,Mon-Sun 9 am - 8 pm,4.5,yelp.com/biz/jim-and-son-movers-north-hollywood,LA
Downey Movers,(562) 287-8857,"11700 Gurley AveSte 201Downey, CA 90241Serving Downey and surrounding area",14,downey-movers.us,Accepts Credit Cards:Yes,Mon-Sun 7 am - 7 pm,5.0,yelp.com/biz/downey-movers-downey,LA
Transport by Steve,(203) 913-6251,"Los Angeles, CA 91335Serving Los Angeles and surrounding area
            Neighborhood: Mission Hills",10,"",Accepts Credit Cards:No,Mon-Sat 7 am - 9 pm,4.5,yelp.com/biz/transport-by-steve-los-angeles,LA
Walter's Transfer & Moving,(323) 933-8080,"5850 Venice BlvdLos Angeles, CA 90019
            Neighborhood: Mid-City",22,walterstransfer.com,Accepts Credit Cards:Yes,Mon-Fri 7 am - 5 pmSat-Sun 7 am - 1 pm,4.5,yelp.com/biz/walters-transfer-and-moving-los-angeles,LA
LA Moving Centre,(800) 915-3898,"5350 Russell AveLos Angeles, CA 90027Serving Los Angeles and surrounding area
            Neighborhood: Los Feliz",128,lamovingcentre.com,Accepts Credit Cards:Yes,Mon-Fri 9 am - 6 pmSat 9 am - 4 pmSun 9 am - 3 pm,5.0,yelp.com/biz/la-moving-centre-los-angeles-2,LA
The Incredible Movers Inc,(800) 717-7567,"2154 Violet StLos Angeles, CA 90021Serving Los Angeles and surrounding area
            Neighborhood: Downtown",75,moversincredible.com,Accepts Credit Cards:Yes,Mon-Sun 8 am - 6 pm,5.0,yelp.com/biz/the-incredible-movers-inc-los-angeles,LA
NorthStar Moving Company,(800) 275-7767,"9120 Mason AveLos Angeles, CA 91311Serving Los Angeles and surrounding area
            Neighborhood: Chatsworth",583,northstarmoving.com,Accepts Credit Cards:Yes,Mon-Fri 7:30 am - 7 pmSat 9 am - 5 pmSun 9 am - 3 pm,4.5,yelp.com/biz/northstar-moving-company-los-angeles,LA
Los Angeles Movers,(323) 238-4659,"577 Stanford AveLos Angeles, CA 90021Serving Los Angeles and surrounding area
            Neighborhood: Downtown",75,losangelesmoversmoving.com,Accepts Credit Cards:Yes,Mon-Sun 7 am - 8 pm,5.0,yelp.com/biz/los-angeles-movers-los-angeles-11,LA
Teflon Movers,(619) 944-0744,"West Covina, CA 91790Serving West Covina and surrounding area",19,"",Accepts Credit Cards:No,Mon-Sun 9 am - 9 pm,5.0,yelp.com/biz/teflon-movers-west-covina,LA
Woodland Hills Movers,(818) 462-5971,"8700 de Soto AveSte 112Canoga Park, CA 91304Serving Canoga Park and surrounding area
            Neighborhood: Winnetka",25,woodland-hills-movers.com,Accepts Credit Cards:Yes,Mon-Sun 7 am - 8 pm,5.0,yelp.com/biz/woodland-hills-movers-canoga-park-2,LA
All Out Moving,(877) 994-6688,"Los Angeles, CA 90004Serving Los Angeles and surrounding area",347,alloutmoving.com,Accepts Credit Cards:Yes,Mon-Sun 7:30 am - 8 pm,5.0,yelp.com/biz/all-out-moving-los-angeles-2,LA
Sherman Oaks Movers,(323) 238-4629,"14652 Ventura Blvd C230Los Angeles, CA 91403Serving Los Angeles and surrounding area
            Neighborhood: Sherman Oaks",21,sherman-oaks-movers.us,Accepts Credit Cards:Yes,Mon-Sun 7 am - 7 pm,5.0,yelp.com/biz/sherman-oaks-movers-los-angeles-2,LA
Prodigy Moving & Storage,(818) 993-8813,"21528 Osborne StCanoga Park, CA 91304Serving Canoga Park and surrounding area
            Neighborhood: Canoga Park",189,prodigymoving.com,Accepts Credit Cards:Yes,Mon-Sun 7 am - 6 pm,5.0,yelp.com/biz/prodigy-moving-and-storage-canoga-park,LA
Excalibur Van Lines,(877) 557-7777,"313 W 5th StLos Angeles, CA 90013Serving Los Angeles and surrounding area
            Neighborhood: Downtown",314,excaliburvanlines.com,Accepts Credit Cards:Yes,Mon-Fri 9 am - 5 pmSat 10 am - 4 pm,5.0,yelp.com/biz/excalibur-van-lines-los-angeles,LA
All Out Moving & Storage,(877) 994-6688,"4139 Clinton StLos Angeles, CA 90004Serving Los Angeles and surrounding area
            Neighborhood: East Hollywood",92,alloutmoving.com,Accepts Credit Cards:Yes,Mon-Sun 7:30 am - 8 pm,5.0,yelp.com/biz/all-out-moving-and-storage-los-angeles-3,LA
Assured Rate Moving,(323) 703-1330,"7300 Franklin AveLos Angeles, CA 90046Serving Los Angeles and surrounding area
            Neighborhood: Hollywood",63,assuredratemoving.com,Accepts Credit Cards:Yes,Mon-Sat 9 am - 7 pmSun 9 am - 5 pm,4.5,yelp.com/biz/assured-rate-moving-los-angeles,LA
Butler Boxes,(855) 269-2885,"Los Angeles, CAServing Los Angeles and surrounding area",14,ecofastpacks.com,Accepts Credit Cards:Yes,"",5.0,yelp.com/biz/butler-boxes-los-angeles,LA
Pure Moving Company,(800) 816-5121,"6115 Selma AveSte 211Los Angeles, CA 90028Serving Los Angeles and surrounding area
            Neighborhood: Hollywood",270,puremovers.com,Accepts Credit Cards:Yes,Mon-Fri 8 am - 6 pmSat 8 am - 4 pmSun 8 am - 2 pm,5.0,yelp.com/biz/pure-moving-company-los-angeles,LA
A Better Way To Move,(310) 397-1222,"146 W 134th StLos Angeles, CA 90061Serving Los Angeles and surrounding area",169,abetterwaytomove.com,Accepts Credit Cards:Yes,Mon-Sat 8 am - 5:30 pm,4.5,yelp.com/biz/a-better-way-to-move-los-angeles,LA
Ant Moving,(888) 900-0555,"12439 Magnolia BlvdSte 214North Hollywood, CA 91607Serving North Hollywood and surrounding area
            Neighborhood: Valley Village",68,antmoving.com,Accepts Credit Cards:Yes,Mon-Fri 7 am - 7 pmSat 7 am - 5 pmSun 8 am - 5 pm,4.5,yelp.com/biz/ant-moving-north-hollywood,LA
ABC Moving Center,(800) 771-0151,"515 E 4th StSte 110Los Angeles, CA 90013Serving Los Angeles and surrounding area
            Neighborhoods: Little Tokyo, Downtown",1151,abcmovers.com,Accepts Credit Cards:Yes,Mon-Sun 7:30 am - 8 pm,5.0,yelp.com/biz/abc-moving-center-los-angeles,LA
Joe's Movers LA,(510) 604-6723,"Los Angeles, CA 91604Serving Los Angeles and surrounding area",71,"",Accepts Credit Cards:No,Mon-Sun 8 am - 6 pm,5.0,yelp.com/biz/joes-movers-la-los-angeles,LA
Aussie Movers,(310) 709-1331,"Los Angeles, CA 90025Serving Los Angeles and surrounding area
            Neighborhood: West Los Angeles",150,aussiemovers.net,Accepts Credit Cards:Yes,Mon-Thu 7 am - 7 pmFri-Sun 7 am - 5 pm,5.0,yelp.com/biz/aussie-movers-los-angeles,LA
Father & Son Moving & Storage,(800) 948-3232,"7635 Haskell AveVan Nuys, CA 91406Serving Van Nuys and surrounding area
            Neighborhood: Van Nuys",59,afatherandsonmoving.com,Accepts Credit Cards:Yes,Mon-Sat 7 am - 8 pmSun 9 am - 4 pm,5.0,yelp.com/biz/father-and-son-moving-and-storage-van-nuys-4,LA
Man With A Truck Moving & Delivery,(310) 925-7859,"4081 Mclaughlin AveLos Angeles, CA 90066Serving Los Angeles and surrounding area
            Neighborhood: Culver City",196,manwithatruck.vpweb.com,Accepts Credit Cards:No,Mon-Sun 8:30 am - 6 pm,5.0,yelp.com/biz/man-with-a-truck-moving-and-delivery-los-angeles,LA
NorthStar Movers,(800) 275-7767,"633 W Fifth St.26th Fl, Ste 2684Los Angeles, CA 90071Serving Los Angeles and surrounding area
            Neighborhood: Downtown",211,northstarmoving.com/northstar-move…,Accepts Credit Cards:Yes,Mon-Fri 7:30 am - 7 pmSat 9 am - 5 pmSun 9 am - 3 pm,4.5,yelp.com/biz/northstar-movers-los-angeles-2,LA
The Moving Company,(310) 864-1700,"Los Angeles, CA 90066Serving Los Angeles and surrounding area",40,"",Accepts Credit Cards:No,Wed-Sun 10 am - 6 pm,5.0,yelp.com/biz/the-moving-company-los-angeles-2,LA
Town Moving,(323) 963-5300,"1762 Tamarind AveSte 308Los Angeles, CA 90028Serving Los Angeles and surrounding area
            Neighborhood: Hollywood",82,townmoving.com,Accepts Credit Cards:Yes,Mon-Fri 9 am - 7:30 pmSat 9 am - 5 pmSun 10 am - 2 pm,5.0,yelp.com/biz/town-moving-los-angeles,LA
1 Guy And A Truck,(818) 724-4108,"Los Angeles, CA 91601Serving Los Angeles and surrounding area
            Neighborhood: North Hollywood",32,oneguyandatruck.com,Accepts Credit Cards:Yes,Mon-Sun 9 am - 7 pm,5.0,yelp.com/biz/1-guy-and-a-truck-los-angeles-7,LA
Bekins,(800) 992-5202,"8010 Castleton RdIndianapolis, IN 46250",1,bekins.com/moving,"","",5.0,yelp.com/biz/bekins-indianapolis,IN
Here To There Movers,(888) 218-6683,"6800 E 30th StIndianapolis, IN 46226",4,heretotheremovers.com,Accepts Credit Cards:Yes,Mon-Sun 9 am - 5 pm,1.0,yelp.com/biz/here-to-there-movers-indianapolis,IN
"Master Movers, LLC",(317) 872-6683,"1433 Sadlier Cir W DrIndianapolis, IN 46239Serving Indianapolis and surrounding area",2,1mastermovers.com,Accepts Credit Cards:Yes,"Mon, Wed 8 am - 8 pmTue, Thu-Fri 9 am - 6 pmSat 8 am - 3 pm",1.0,yelp.com/biz/master-movers-llc-indianapolis,IN
University Mvg. & Stg. Co.,(317) 285-0699,"4620 W 84th StSte 300Indianapolis, IN 46268",1,navl.com/yelp-UniversityMovingIndi…,Accepts Credit Cards:Yes,"",1.0,yelp.com/biz/university-mvg-and-stg-co-indianapolis,IN
Morse Moving & Storage,(317) 856-1700,"4219 S High School RdIndianapolis, IN 46241",5,allied.com/local/Indianapolis-Movi…,Accepts Credit Cards:Yes,"",2.5,yelp.com/biz/morse-moving-and-storage-indianapolis,IN
Bekins Van Lines,(800) 456-8092,"8010 Castleton RdIndianapolis, IN 46250",4,bekins.com,Accepts Credit Cards:Yes,Mon-Fri 8 am - 5 pm,2.0,yelp.com/biz/bekins-van-lines-indianapolis-4,IN
Sundaze Movers,(224) 475-0373,"343 N Pershing AveMundelein, IL 60060Serving Mundelein and surrounding area",8,"",Accepts Credit Cards:Yes,Mon-Sun 9 am - 9 pm,3.5,yelp.com/biz/sundaze-movers-mundelein,IL
Burrows Moving Co,(773) 274-5500,"6542 N Clark St        (between Arthur Ave & Albion Ave)
Chicago, IL 60626
            Neighborhood: Rogers Park",24,burrowsmoving.com,Accepts Credit Cards:Yes,Mon-Fri 9 am - 7 pmSat 9 am - 6 pmSun 11 am - 7 pm,4.0,yelp.com/biz/burrows-moving-co-chicago,IL
Spider Movers,(773) 416-5252,"3058 W Belmont        (between Whipple St & Albany Ave)
Chicago, IL 60618
            Neighborhood: Avondale",4,"",Accepts Credit Cards:No,Mon-Fri 9 am - 5 pm,4.5,yelp.com/biz/spider-movers-chicago,IL
"Hunt Movers, Inc",(630) 766-0590,"1155 N Ellis StBensenville, IL 60106Serving Bensenville and surrounding area",8,huntthemover.com,Accepts Credit Cards:Yes,Mon-Fri 7:30 am - 5 pmSat 7:30 am - 11 am,4.5,yelp.com/biz/hunt-movers-inc-bensenville-2,IL
